orientation,accelerationIncludingGravity-x,accelerationIncludingGravity-y,accelerationIncludingGravity-z,accelerationIncludingGravity-timestamp,retationRate-gamma,retationRate-beta,retationRate-alpha,retationRate-timestamp,interval,acceleration-x,acceleration-y,acceleration-z,acceleration-timestamp,rotation-alpha,rotation-beta,rotation-gamma,rotation-timestamp,timestamp,label,id
0,0.012120648187829647,-0.28161797027587887,-9.865307940673828,3380.3614535,0.03802650457487742,0.20069286244508627,-0.10230714241147976,3380.3614535,0.01,-0.016462533866637385,0.003566825636103749,-0.06284720905721188,3380.3614535,1.82550095209881,0.029084856376983582,0.002915910781910773,3380.3614535,1738339983306,World,71
0,0.04938040695743402,-0.28101940159453076,-9.823708102306723,3380.3715035,-0.06994641315526014,-0.224863621257292,-0.0031920395498165354,3380.3715035,0.01,0.020895340098754968,0.004190455693472176,-0.02124795521199703,3380.3715035,1.8254980132973142,0.029087412974931642,0.002905901656489654,3380.3715035,1738339983316,World,71
0,0.03666120607127668,-0.29508533634794876,-9.815328396496176,3380.3815535000003,0.042465086998754335,-0.024637794674551856,-0.026843163706465795,3380.3815535000003,0.01,0.008416786417923866,-0.010032551051490009,-0.012862988704442977,3380.3815535000003,1.8255064301256199,0.029071389980639326,0.002881350708394919,3380.3815535000003,1738339983326,World,71
0,0.020799622356030157,-0.2834136215209961,-9.854384395599364,3380.3916045,0.10439981498961513,0.1453551633775322,0.019800751754400023,3380.3916045,0.01,-0.007645923059724736,0.001711918484419584,-0.05192132589519024,3380.3916045,1.8255117787487742,0.029078811511616964,0.0029018692641125583,3380.3916045,1738339983336,World,71
0,0.025588025676342656,-0.282815052839648,-9.822062088665366,3380.4016545000004,-0.10119710993932707,-0.1983490536829273,-0.016576202104959813,3380.4016545000004,0.01,-0.002820427715592086,0.0022784480596892533,-0.01959843443930149,3380.4016545000004,1.8255094127550435,0.029075542825690477,0.0028980850404127126,3380.4016545000004,1738339983347,World,71
0,0.0389057724109618,-0.2911947769165039,-9.830741654205323,3380.4117055,-0.016792900528549044,-0.04134242801478638,0.013091291514052535,3380.4117055,0.01,0.010710434330033604,-0.0061436173215508455,-0.028275661891698837,3380.4117055,1.8255080688789622,0.029071223609436068,0.00287634364944709,3380.4117055,1738339983357,World,71
0,0.03636193543033441,-0.3010708770309575,-9.847800341033935,3380.4217555,-0.006355891229093545,0.05503208145272905,0.08746262671484957,3380.4217555,0.01,0.008060344512935263,-0.01599845545226708,-0.04533551776409149,3380.4217555,1.8255097168052061,0.02907339173086402,0.002887183272440104,3380.4217555,1738339983367,World,71
0,0.03666121748771984,-0.2856581855773926,-9.816226806640625,3380.4318065,-0.06179785740319609,-0.1348863910303935,0.031776131097321976,3380.4318065,0.01,0.008460869871533942,-0.0006152275552041829,-0.013760814327001571,3380.4318065,1.8255146564131746,0.02907038652781963,0.0028768546482955404,3380.4318065,1738339983377,World,71
0,0.03920505675163585,-0.296881005859375,-9.835081144714355,3381.0850855000003,0.06556302586359207,0.3698152298446249,-0.03075435414079724,3381.0850855000003,0.01,0.01119922477726359,-0.013010215155407786,-0.03258066560924053,3381.0850855000003,1.825675598075102,0.028950808977705134,0.00285700109470939,3381.0850855000003,1738339984040,Silence,72
0,0.05297170488109113,-0.29703060693051664,-9.821613175854086,3381.1102115000003,-0.10004659659015015,-0.4581772003740947,0.019204420877973034,3381.1102115000003,0.01,0.024558835608942897,-0.01300153865860775,-0.019118541967868805,3381.1102115000003,1.8256833928588192,0.028966956087559344,0.0028985264212609057,3381.1102115000003,1738339984055,Silence,72
